acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence
0.168,"['Carly Pearce', 'Lee Brice']",0.591,198689,0.815,0,0Al3wN3keprGTSgG8NBwjr,8.68e-06,10,0.142,-4.725,1,I Hope You’re Happy Now,72,2020-02-14,0.0366,118.024,0.306
3.65e-05,['Cosmic Gate'],0.484,46000,0.928,0,0Uun4W3qzBHyUYsAvnWuJU,0.857,1,0.184,-6.5,1,Universal Love (FYHYM2020),21,2020-12-30,0.298,130.132,0.7559999999999999
0.107,['Tai Verdes'],0.868,159547,0.449,1,0ooz46SAYMJsdOPnwW4nKK,0.0,8,0.631,-7.712999999999999,1,DRUGS,70,2020-10-30,0.0694,106.852,0.746
0.00449,"['Cubicolor', 'Tale Of Us']",0.63,312184,0.919,0,4wLEnzru5f9Dmgswvn47Zz,0.701,10,0.0626,-6.825,0,Wake Me Up - Tale Of Us Remix (Mixed),24,2020-12-17,0.0403,119.904,0.127
0.384,"['Kid Cudi', 'Trippie Redd']",0.625,231467,0.682,1,4J9SI7do4KOEsCexqEbjmR,4.54e-06,6,0.337,-6.2920000000000025,0,Rockstar Knights (with Trippie Redd),73,2020-12-11,0.126,178.05200000000005,0.384
0.684,['Trisha Yearwood'],0.7190000000000001,146760,0.4629999999999999,0,6kMQv6SADQ1Sc8RLmDCH4l,1.88e-05,7,0.0945,-12.827,1,Let It Snow! Let It Snow! Let It Snow!,15,2020-12-04,0.0299,136.911,0.755
0.8009999999999999,['Ariana Grande'],0.499,157710,0.462,1,3ko9jEHNt4O5fjKN65ULJp,0.0,0,0.0946,-5.308,1,shut up,76,2020-10-30,0.0312,127.698,0.599
0.0679,['2 Chainz'],0.897,171838,0.767,1,6jzW19SQaLj1kLArvipGQZ,0.000364,11,0.129,-4.544,1,Grey Area,73,2020-11-13,0.0959,134.91299999999998,0.675
0.0175,['CORPSE'],0.904,121846,0.8540000000000001,1,3qdRwIwWa5nVZnNp43uYrx,9.7e-05,5,0.296,-3.528,0,White Tee,76,2020-03-21,0.179,130.07399999999998,0.351
0.000516,['Space Corps'],0.494,118375,0.897,0,4vHaUmmBHfv06jGFHyTUBe,0.123,1,0.6559999999999999,-7.117999999999999,1,5th Dimension (FYHYM2020),22,2020-12-30,0.145,129.341,0.0534
0.0601,"['Bad Bunny', 'ABRA']",0.612,163053,0.561,1,5jZ32WOU7sqzDYbzINwMUk,0.0,1,0.145,-6.053999999999999,1,SORRY PAPI,80,2020-11-27,0.0851,191.911,0.3929999999999999
0.000237,"['STANDERWICK', 'Linney']",0.45,79250,0.95,0,1iP5tdhD9KIXMrhDou7BDc,0.795,5,0.6709999999999999,-6.396,0,What About Us (FYHYM2020),21,2020-12-30,0.1369999999999999,132.0,0.475
0.00667,['WhoHeem'],0.8390000000000001,159955,0.6829999999999999,1,6fMzgFFGzWCwiHMzDzNpp5,0.0,10,0.241,-9.232,0,Lets Link,70,2020-08-20,0.165,120.003,0.522
0.000125,"['Dennis Sheperd', 'Katty Heath']",0.493,103406,0.973,0,5wTGdpFAWLN42wRdjJmiRH,0.0308,7,0.266,-6.301,1,Losing My Mind (FYHYM2020),21,2020-12-30,0.0751,130.019,0.231
0.6970000000000001,"['El Fantasma', 'Los Dos Carnales']",0.547,142065,0.638,0,4nbWX2HzrOEnX4xxvYRCyU,0.0,8,0.074,-2.99,1,Cabrón y Vago - En Vivo,80,2020-07-31,0.124,176.27700000000004,0.8759999999999999
0.0669,['Above & Beyond'],0.478,247273,0.885,0,20Qt3MThCKVo2CSyKDJq2i,0.5660000000000001,1,0.347,-7.595,0,Diving Out Of Love,30,2020-12-11,0.0319,131.963,0.214
0.021,"['Lady Gaga', 'Ariana Grande']",0.672,182200,0.855,0,7ju97lgwC2rKQ6wwsf9no9,0.0,9,0.3229999999999999,-3.764,1,Rain On Me (with Ariana Grande),81,2020-05-29,0.0397,123.056,0.6459999999999999
3.9e-05,"['Nikhil Prakash', 'Tomac']",0.4039999999999999,89937,0.895,0,2D6ltzmnxGdXOKAxESLYV6,0.2319999999999999,2,0.552,-6.858,1,Horsepower (FYHYM2020),22,2020-12-30,0.0545,128.028,0.0732
0.467,['Taylor Swift'],0.6859999999999999,230999,0.662,1,2Eeur20xVqfUoM3Q7EFPFt,0.0023,7,0.109,-8.505,1,the last great american dynasty,75,2020-07-24,0.0413,147.922,0.706
7.879999999999999e-05,"['Eximinds', 'Eldream', 'Mark Wild']",0.431,45375,0.898,0,0eyuS8KtxqCim3w53bJ8KC,0.0969999999999999,9,0.5429999999999999,-6.093999999999999,0,Phantom (FYHYM2020),21,2020-12-30,0.161,128.055,0.252
0.67,['Ariana Grande'],0.7390000000000001,183874,0.516,1,2IKJtXeR5UsaUjZB46fTOK,0.0,0,0.151,-7.154,1,six thirty,75,2020-10-30,0.0539,120.109,0.434
9.25e-05,"['Eximinds', 'Proyal']",0.473,58187,0.741,0,6CEfPxhwlDIEGQdV6Fc5yR,0.0,0,0.5429999999999999,-6.945,0,Aura (FYHYM2020),21,2020-12-30,0.0433,132.061,0.302
0.00488,"['Joji', 'Diplo']",0.528,163906,0.7490000000000001,1,6Ed1q0X8oSKSm4IIhiQbYg,9.6e-05,7,0.0949,-7.5710000000000015,1,Daylight,76,2020-08-06,0.0479,163.94400000000005,0.7290000000000001
0.147,['Kidnap'],0.532,244320,0.7879999999999999,0,0EaUUoDOUlhGBJsHO1P8rt,0.8190000000000001,0,0.262,-8.921,0,Silence - Mixed,23,2020-12-17,0.0455,120.988,0.0367
0.0030399999999999,['The Neighbourhood'],0.512,217027,0.483,0,0VF7YLIxSQKyNiFL3X6MmN,0.0011,0,0.12,-7.797999999999999,1,Stargazing,76,2020-12-11,0.0298,160.009,0.3670000000000001
0.4589999999999999,"['Nymano', ""j'san""]",0.804,117000,0.0977,0,3HdhnmOIgeuVq42O0l5Fw1,0.8859999999999999,11,0.135,-9.23,0,Mirage,19,2020-12-20,0.0483,84.068,0.46
0.0746,['Pop Smoke'],0.7979999999999999,108160,0.649,1,3DWjFSDEQ9IWz1mj449fB7,1.34e-05,9,0.517,-6.546,1,Get Back,79,2020-02-07,0.306,142.006,0.5660000000000001
0.155,"['Leavv', 'Philanthrope']",0.723,154000,0.245,0,3E2PPVkf1cvEqaX7p5Qak2,0.903,9,0.662,-18.555,0,What Was Before,19,2020-12-20,0.0829,138.02700000000002,0.268
0.0439,['Bad Bunny'],0.643,162299,0.727,1,67ACYA3UI6QMNtHX6b34wX,0.0,1,0.123,-5.506,1,LA DROGA,80,2020-11-27,0.0389,90.01899999999998,0.295
0.312,"['Philanthrope', 'Ian Ewing', 'Sleepy Fish']",0.662,127000,0.324,0,34P0h72r5IebPGGH76blf3,0.8640000000000001,11,0.108,-18.517,1,Plants,20,2020-12-20,0.0645,80.053,0.0393
0.0819999999999999,['Juice WRLD'],0.595,179464,0.528,1,4F6YLjakjqWFTgC5qfEwPQ,0.0,5,0.142,-7.371,0,Screw Juice,74,2020-07-10,0.0935,150.075,0.515
0.7859999999999999,['Swørn'],0.757,150337,0.336,0,5wxxsUijre15T715mScE7i,0.94,0,0.108,-10.648,0,Keep Going,18,2020-12-20,0.088,90.993,0.0933
0.114,['BTS'],0.5820000000000001,204800,0.693,0,3ndCsZfq8OVwwkz9mmZvUz,0.0,6,0.13,-5.048,1,Stay,81,2020-11-20,0.0465,125.904,0.341
0.00336,"['Jorn Van Deynhoven', 'Christina Novelli']",0.456,233824,0.995,0,1HiN5p9QcqTTFrWE2RouOp,0.0192,0,0.36,-3.304,0,Waiting On The Other Side - Club Mix,29,2020-12-11,0.0574,135.94899999999998,0.0967
0.0847,"['Sebastian Yatra', 'Guaynaa']",0.574,183240,0.8909999999999999,0,21N4Buj4xsyLb218lYle61,0.0,0,0.16,-3.665,0,Chica Ideal,90,2020-10-16,0.157,100.978,0.7070000000000001
0.00417,"['3LAU', 'XIRA', 'Fatum']",0.603,225714,0.95,0,1K1TKQiT8xOGmDdX2LyVOy,0.456,2,0.0202,-6.046,1,Tokyo - Fatum Remix,29,2020-12-11,0.064,126.007,0.418
0.209,['Jordan Davis'],0.649,203322,0.64,0,0vK1vDEvEMvSpFEKW62Qub,0.000532,6,0.0965,-6.09,1,Lose You,72,2020-10-16,0.0352,94.957,0.42
0.8190000000000001,['Jerry Di'],0.8540000000000001,197587,0.525,0,6fmQjRuo7XvRFCK2qex5hQ,0.0,1,0.146,-4.426,1,Mi Cuarto,86,2020-04-03,0.214,97.054,0.63
0.268,['meija'],0.591,187800,0.3229999999999999,1,6O8AI2tOKLKQ6C3Emm2KAL,0.0,0,0.292,-8.758,1,New Years 2020,12,2020-01-01,0.0423,75.0,0.384
0.505,['Bad Bunny'],0.693,221187,0.5489999999999999,0,7kjEqI6eZ7YlFrGhxixnlN,4.73e-05,2,0.324,-6.098,1,ANTES QUE SE ACABE,80,2020-11-27,0.0577,139.988,0.473
0.00196,"['Nox Vahn', 'Marsh', 'Matthias Meyer']",0.6459999999999999,391333,0.818,0,50nY3eAHPV74Nj1zyl0uzM,0.856,0,0.105,-7.689,1,Come Together - Matthias Meyer Remix (Mixed),23,2020-12-17,0.0329,120.097,0.423
0.0509,"['blackbear', 'Wiz Khalifa']",0.795,201010,0.642,0,41uMT21Z2Sts6UNsz19ZH5,0.0,9,0.17,-4.431,1,cheers (with Wiz Khalifa),77,2020-12-25,0.0288,97.999,0.669
0.000975,"['Jody Wisternoff', 'James Grant']",0.628,367000,0.883,0,1iBlKTBMVDAO7XA1yFCUXe,0.932,1,0.27,-5.8870000000000005,1,Nightwhisper - Mixed,22,2020-12-17,0.0363,120.221,0.143
0.365,['Kid Cudi'],0.4639999999999999,325413,0.4589999999999999,1,2yg7MXp8nSPaf61HVkhEr3,0.28,7,0.1169999999999999,-8.736,0,The Void,73,2020-12-11,0.0314,142.017,0.0786
0.396,['Jon Gurd'],0.5710000000000001,288416,0.965,0,0Qrm0M5RGAdZWEiVxG7MHS,0.212,0,0.1939999999999999,-5.083,0,Lion - Mixed,23,2020-12-17,0.0465,129.763,0.3389999999999999
0.451,['Bad Bunny'],0.636,151506,0.6559999999999999,1,3KJ3opyV29269SXkPrc19l,7.97e-06,2,0.287,-5.5420000000000025,0,120,80,2020-11-27,0.0676,171.918,0.439
0.0404,['Jordin Post'],0.684,368000,0.97,0,0GPQ5q8iwCHoXD1y8e5Ikd,0.888,10,0.0865,-6.941,0,New Day - Mixed,22,2020-12-03,0.044,119.981,0.581
0.0684,['Ava Max'],0.72,187436,0.706,0,7DnAm9FOTWE3cUvso43HhI,0.0,1,0.166,-4.718999999999999,1,Sweet but Psycho,82,2020-09-18,0.0473,133.002,0.62
0.000868,['The Brothers Gillespie'],0.39,159194,0.467,0,4iw1IrgiSQ6J5UJpfQJsRD,6.06e-05,9,0.34,-11.264,1,Pandemic Love or the Year Without a Spring (Live in Johnson City 10/30/2020),13,2020-12-19,0.0355,140.986,0.2769999999999999
0.8059999999999999,['Taylor Swift'],0.456,255894,0.263,0,1MgV7FIyNxIG7WzMRJV5HC,0.0,0,0.0749,-10.63,1,my tears ricochet,75,2020-07-24,0.0332,129.86,0.111
0.86,['Astrid S'],0.664,190268,0.285,0,6jCOvlORD28a7e1rgZJYWD,0.0,9,0.0952,-7.907,1,Years,23,2020-10-31,0.0341,124.13,0.256
0.838,['Taylor Swift'],0.653,252881,0.452,0,6VsvKPJ4xjVNKpI8VVZ3SV,7.730000000000001e-05,4,0.108,-11.143,0,invisible string,75,2020-07-24,0.055,83.43299999999998,0.45
0.996,"['Christmas 2020 Hits', 'Christmas 2018', 'Christmas Music Guys']",0.616,203572,0.0154,0,3hUfUisANHcsAEjO142jwe,0.928,3,0.1159999999999999,-31.534,0,Happy New Year Piano Instrumental,12,2020-12-13,0.0517,120.0,0.35
0.159,"['Eminem', 'White Gold']",0.7829999999999999,230399,0.586,1,2lPE6W6ONJKmBE6hLjpIYo,0.0,11,0.389,-8.068,0,Zeus (feat. White Gold),77,2020-12-18,0.204,177.024,0.312
0.002,['Elysian'],0.516,234615,0.8859999999999999,0,1B8YgUyohyscDUw7Fhby6E,0.00075,7,0.0995,-5.388999999999999,0,Beyond The Comfort Zone,29,2020-12-11,0.0619,129.942,0.102
0.185,"['Octavian', 'Skepta']",0.866,161668,0.563,1,6Juv5N0dNU1imms9c9u1dA,0.0,11,0.0889,-6.964,0,Papi Chulo,82,2020-03-13,0.108,127.954,0.307
0.000294,['i_o'],0.568,356304,0.8690000000000001,0,56MnG9FiwqMTjv4EakbLJV,0.884,10,0.104,-6.803,0,In My Head (Part II),28,2020-12-11,0.0432,129.996,0.231
0.18,['Gabby Barrett'],0.519,215141,0.552,0,3hLuHKzG1cmlRpq53ZVWd8,0.0,2,0.149,-5.023,1,The Good Ones,71,2020-06-19,0.0259,89.95700000000002,0.331
0.988,['Chinese New Year Collective'],0.4579999999999999,105544,0.143,0,7MZjtQIzxaymQMTl5UGwJg,0.937,7,0.0684,-16.425,1,Qiu Hu Yue Yie,21,2020-01-09,0.0403,149.94299999999996,0.295
0.252,['Pop Smoke'],0.7390000000000001,158466,0.616,1,5kkaSMcf4BFlhRRICCKZb6,1.93e-06,7,0.1009999999999999,-6.962999999999999,0,Something Special,76,2020-07-03,0.0338,91.071,0.654
0.072,['Sleepy Fish'],0.585,150523,0.33,0,5IMRQMYucConMGcTogk5OC,0.8170000000000001,1,0.0875,-13.605,1,Witch Hat,19,2020-12-20,0.0409,82.01899999999998,0.5710000000000001
0.036,"['John Legend', 'Gary Clark Jr.']",0.557,196907,0.585,0,4rVW6XqAsSaf5vOwc8FREW,0.0,8,0.176,-6.2010000000000005,1,Wild (feat. Gary Clark Jr.),76,2020-06-19,0.0431,63.392,0.305
0.7979999999999999,['Sugi.wa'],0.581,165755,0.256,0,7GROhdwyts8vjPdOnU10gT,0.8859999999999999,0,0.0971,-11.09,0,After Dark,19,2020-12-20,0.0291,138.868,0.285
0.527,['Giveon'],0.451,198371,0.462,0,3FAJ6O0NOHQV8Mc5Ri6ENp,0.0,0,0.303,-8.962,1,HEARTBREAK ANNIVERSARY,77,2020-03-27,0.0782,89.17399999999998,0.5329999999999999
0.000104,['Rub!k'],0.335,58625,0.928,0,2UbCdHlrlZcvZKBohbP5bR,0.973,6,0.581,-6.231,0,Redshift (FYHYM2020),20,2020-12-30,0.0492,131.762,0.2189999999999999
0.0882,['Farruko'],0.659,180520,0.701,0,15OjBeqNX3bShsGYQbteRv,0.0,9,0.0866,-4.107,1,La Tóxica,90,2020-07-24,0.1639999999999999,91.97,0.623
3.35e-05,['Rub!k'],0.38,76750,0.985,0,3DWsV9ifIbPV0UP0n8dzlV,0.93,2,0.166,-6.224,1,Moonwave (FYHYM2020),21,2020-12-30,0.119,131.386,0.192
0.00187,"['Troye Sivan', 'Kacey Musgraves', 'Mark Ronson']",0.581,213572,0.674,0,4XWaUb7mKRcJR5RPp4IIDr,3.01e-06,8,0.128,-7.09,1,Easy (with Kacey Musgraves feat. Mark Ronson),76,2020-12-10,0.033,143.005,0.488
5.23e-06,['Tensteps'],0.441,59312,0.743,0,34RMcIdMytTGOO3rxaJ3NQ,0.0151,2,0.256,-6.577999999999999,1,Ecstasy (FYHYM2020),20,2020-12-30,0.0349,129.945,0.373
0.344,"['Kygo', 'OneRepublic']",0.58,199549,0.586,0,7xbWAw3LMgRMn4omR5yVn3,0.0,1,0.0755,-6.882999999999999,1,Lose Somebody,80,2020-05-15,0.0357,147.988,0.507
0.000654,['Elysian'],0.486,105062,0.958,0,5wTvShPV1tcZLFOzACsb8I,0.8370000000000001,2,0.547,-5.947,1,Moonchild (FYHYM2020),21,2020-12-30,0.0445,128.025,0.292
0.0969,['Doja Cat'],0.688,284480,0.716,1,3aA6xB0tOilDDX17fIJ0Bl,0.0,7,0.0989,-5.702000000000001,1,Freak,76,2020-08-07,0.0385,116.912,0.373
0.00798,"['Luke Bond', 'Sarah De Warren']",0.4270000000000001,102500,0.8370000000000001,0,4kan4qnlyMwbvyAaY8808j,0.0,1,0.357,-5.455,0,Satellites (FYHYM2020),21,2020-12-30,0.0551,131.168,0.22
0.0183,"['Lil Uzi Vert', '21 Savage']",0.895,219340,0.7390000000000001,1,59JWp4PjZ9TRM8cmtaDYB1,7.61e-06,8,0.102,-6.632999999999999,1,Yessirskiii,73,2020-03-13,0.283,140.007,0.763
7.56e-05,"['Ilan Bluestone', 'Gid Sedgwick']",0.591,299420,0.846,0,2q8nBGwsDl39dbGyA0RRlF,0.362,3,0.0743,-4.973,0,Paid For Love - Mixed,21,2020-12-03,0.0307,129.847,0.308
0.00399,"['DaBaby', 'NoCap', 'Polo G']",0.892,154315,0.4579999999999999,1,49oXk8rg7uaqkbDSEVblMx,0.0,11,0.209,-9.37,1,Handgun (feat. NoCap & Polo G),73,2020-11-20,0.4,139.952,0.511
9.43e-05,"['Above & Beyond', 'Zoë Johnston']",0.37,83281,0.91,0,1XExkdjQtCCAlHQvo7pRwP,0.884,6,0.525,-6.1560000000000015,1,Reverie (FYHYM2020) - Above & Beyond Club Mix,21,2020-12-30,0.0799,129.714,0.1989999999999999
0.000475,['Ryan Hurd'],0.633,219193,0.732,0,3t2xlkvPsrcyia0eBaCZ53,0.0,0,0.108,-6.995,1,Every Other Memory,72,2020-04-20,0.0351,103.019,0.515
0.00809,"['Super8 & Tab', 'Jess Ball']",0.56,196992,0.912,0,7JLopSrvKr41BqP3rDHjgY,0.0883,7,0.422,-5.925,0,Live For Tonight,28,2020-12-11,0.0523,128.028,0.445
0.0872,['Jack Harlow'],0.792,156578,0.7929999999999999,1,3w1WjD2zJqjBjDz5fwqQPJ,0.0,5,0.22,-6.185,0,Tyler Herro,75,2020-12-11,0.0841,123.031,0.775
0.0014199999999999,['Omnia'],0.4679999999999999,67156,0.955,0,1O8KbqMHcpbCjTXAvsr58K,0.00104,9,0.5329999999999999,-5.613,1,Escape The Night (FYHYM2020),20,2020-12-30,0.0492,129.111,0.363
0.0815,['Ariana Grande'],0.6859999999999999,158436,0.526,0,6u7gmPOz7pzzaeR9xSBpsR,7.75e-06,0,0.144,-6.8420000000000005,1,my hair,75,2020-10-30,0.0374,92.013,0.3720000000000001
0.921,['Lee Ann Womack'],0.244,271467,0.204,0,0obWsuTvey9v0uk9fnqAPH,3.76e-05,4,0.358,-11.193,0,What Are You Doing New Year's Eve?,13,2020-12-04,0.03,175.815,0.129
0.0016,['Workout Music '],0.667,230567,0.979,0,4PD2SdeD28VgqnZyg2xaso,0.605,5,0.677,-3.261,0,"10,000 Hours (Cardio + Running Workout Mix)",8,2020-12-23,0.0575,141.984,0.963
0.0126,['Workout Music '],0.7290000000000001,253473,0.889,0,72HbkBc8pynTMmPodnAQIz,0.0026,6,0.0371,-4.105,1,Rescue (Cardio + Running Workout Mix),8,2020-12-23,0.322,144.974,0.521
0.000341,['Workout Music '],0.5770000000000001,231672,0.879,0,0F3p2uWxXVbEmyC6DBjzfY,0.578,1,0.0946,-4.58,0,Lose You to Love Me (Cardio + Running Workout Mix),9,2020-12-23,0.0344,140.841,0.958
0.0253,['Workout Music '],0.7040000000000001,256253,0.77,0,3l1aFyT469LnyMYMwNuAMD,0.0231,7,0.0969999999999999,-5.584,1,Stressed Out (Cardio + Running Workout Mix),7,2020-12-23,0.172,160.02200000000005,0.515
0.136,['Workout Music '],0.701,239999,0.917,0,4rtenM69Wkj50E9694vTrX,0.00557,1,0.0465,-4.833,0,How Do You Sleep? (Cardio + Running Workout Mix),7,2020-12-23,0.154,143.987,0.8959999999999999
0.00113,['Workout Music '],0.6509999999999999,274952,0.7759999999999999,0,2YKeBIAidgluKFPwrKuhlS,0.00535,5,0.0402,-5.3260000000000005,1,High Hopes (Cardio + Running Workout Mix),7,2020-12-23,0.0586,155.0,0.941
0.00592,['Workout Music '],0.7829999999999999,242492,0.536,0,3JBaxCw6O5p56VamJ1jYNr,0.1639999999999999,1,0.0515,-6.864,1,I'm Ready (Cardio + Running Workout Mix),7,2020-12-23,0.153,129.834,0.7140000000000001
0.0209,['Workout Music '],0.742,252038,0.87,0,3s30NuNKITjYy5XkozcCsu,0.0066799999999999,11,0.071,-4.118,0,Taki Taki (Cardio + Running Workout Mix),7,2020-12-23,0.1169999999999999,139.991,0.802
0.0475,['Workout Music '],0.6940000000000001,238345,0.965,0,3yrYua2iaFmmV6p8PkWbkz,0.0442,4,0.0523,-3.915,1,Raising Hell (Cardio + Running Workout Mix),7,2020-12-23,0.142,144.984,0.89
0.00744,['Workout Music '],0.527,228549,0.951,0,4ZZ5ML4NMTcDOCT6eI0KDR,0.901,10,0.0386,-2.927,0,Lights Up (Cardio + Running Workout Mix),8,2020-12-23,0.0492,145.011,0.918
0.0139,['Workout Music '],0.59,238334,0.942,0,1k4se2d1vtlpQZIg6f33d8,0.0228,0,0.307,-5.0360000000000005,1,Senorita (Cardio + Running Workout Mix),7,2020-12-23,0.0701,144.985,0.943
0.00185,['Workout Music '],0.7909999999999999,222609,0.785,0,2dCxp1LIwSBivuMnjNWGVU,0.000473,11,0.051,-6.624,0,Despacito (Cardio + Running Workout Mix),7,2020-12-23,0.166,137.944,0.953
0.00777,['Workout Music '],0.687,243451,0.8340000000000001,0,4io4Iv1DN20r7ErDc88kpW,0.0,5,0.0739,-1.361,0,Good as Hell (Cardio + Running Workout Mix),6,2020-12-23,0.0889,141.96200000000005,0.872
0.00285,['Workout Music '],0.633,272136,0.926,0,5kxSz8FAXZeMp9QWzCDCfe,0.000336,8,0.078,-4.5280000000000005,0,The Champion (Cardio + Running Workout Mix),6,2020-12-23,0.0653,149.935,0.585
0.0218,['Workout Music '],0.682,250181,0.8390000000000001,0,4ED49s8KDroqRwvAXdpg5Z,0.00014,8,0.044,-5.803,1,Love Me Anyway (Cardio + Running Workout Mix),7,2020-12-23,0.0533,142.02700000000004,0.705
0.0146,['Workout Music '],0.746,218024,0.908,0,0hhv3DgN4ytIJGqbZ1IfeE,0.000212,11,0.0683,-5.533,1,Rewrite the Stars (Cardio + Running Workout Mix),7,2020-12-23,0.318,142.046,0.81
0.0567,['Workout Music '],0.67,252464,0.907,0,2QUCGzuddz7ZQXkG9I2q1I,0.000279,7,0.0977,-6.727,0,Better Now (Cardio + Running Workout Mix),6,2020-12-23,0.13,144.511,0.765
0.0264,['Workout Music '],0.8220000000000001,259106,0.375,0,2SHu6aNMq35hVzIdmKu2b8,5.25e-06,4,0.0629,-18.014,1,Love Yourself (Cardio + Running Workout Mix),7,2020-12-23,0.254,137.923,0.792
0.0882,['Workout Music '],0.593,188081,0.898,0,0zL3SsAqrA3QRilMFuEqG6,0.00126,1,0.906,-8.392999999999999,1,Hymn for the Weekend (Cardio + Running Workout Mix),6,2020-12-23,0.148,135.079,0.726
0.000769,['Workout Music '],0.7809999999999999,229202,0.8290000000000001,0,5lJXtr9UROzuu6fE7lMUMA,0.000172,0,0.0338,-4.194,1,Truth Hurts (Cardio + Running Workout Mix),7,2020-12-23,0.0699,143.99200000000005,0.84
0.00125,['Workout Music '],0.623,238322,0.757,0,5wmj2D8IFNQ8TyZzX5aFE7,0.000324,0,0.125,-6.045,1,Million Reasons (Cardio + Running Workout Mix),8,2020-12-23,0.0486,144.993,0.537
0.0542,['Workout Music '],0.782,249867,0.648,0,7Aolz5KHEk6RPDIrwHU7R1,0.000339,2,0.0819,-6.648,1,Someone You Loved (Cardio + Running Workout Mix),8,2020-12-23,0.0568,146.041,0.767
0.231,['Workout Music '],0.723,260560,0.748,0,2409WdNq6zsduRAMLiqEOQ,0.000302,4,0.0407,-7.399,1,Photograph (Cardio + Running Workout Mix),7,2020-12-23,0.0608,139.967,0.878
0.00052,['Workout Music '],0.648,245138,0.835,0,0YLjVlIkToE82wdFP9TqtX,0.0648,2,0.0969,-5.14,1,This is Me (Cardio + Running Workout Mix),6,2020-12-23,0.11,139.998,0.667
0.00176,['Workout Music '],0.589,229871,0.813,0,3Y1s3OA4TGLbgCE13BZFfu,1.53e-05,6,0.109,-6.63,0,High on Life (Cardio + Running Workout Mix),6,2020-12-23,0.105,141.959,0.826
0.231,['Workout Music '],0.723,260560,0.748,0,2409WdNq6zsduRAMLiqEOQ,0.000302,4,0.0407,-7.399,1,Photograph (Cardio + Running Workout Mix),7,2020-12-23,0.0608,139.967,0.878
0.000241,['Workout Music '],0.674,243379,0.8390000000000001,0,3sOLKEDYSfICbRf5f3TgwM,1.02e-05,11,0.0403,-5.615,1,Heartless (Cardio + Running Workout Mix),8,2020-12-23,0.0871,141.975,0.962
0.0004669999999999,['Workout Music '],0.654,246859,0.852,0,4SKQHMS6ILgESF5t3Z9sWd,0.181,7,0.157,-2.333,1,ME! (Cardio + Running Workout Mix),7,2020-12-23,0.0607,140.042,0.784
0.0147,['Workout Music '],0.767,225103,0.8490000000000001,0,4vCjJyPo9FrwSCw6kt2I12,0.00474,0,0.0497,-4.1,1,Alone (Cardio + Running Workout Mix),6,2020-12-23,0.0912,145.025,0.922
0.0661,['Workout Music '],0.583,246583,0.968,0,6VAJKqouzqzdlfwRxUuUkz,0.00114,2,0.0946,-2.6,1,Good Things Fall Apart (Running Mix),6,2020-12-23,0.125,150.029,0.888
0.000647,['Workout Music '],0.672,246833,0.8390000000000001,0,7CO5fJmjnNmPws62T8IP3O,0.299,2,0.093,-5.513,1,The Middle (Cardio + Running Workout Mix),7,2020-12-23,0.0592,139.969,0.599
0.000169,['Workout Music '],0.57,243342,0.828,0,5p6TKImHuPAiONOrsXMGwX,0.0636,11,0.0732,-8.738999999999999,0,Something Just Like This (Cardio + Running Workout Mix),6,2020-12-23,0.0667,145.03799999999995,0.76
0.000858,['Workout Music '],0.7020000000000001,238321,0.911,0,6lhtLYDLzmopVA6qvuoxr0,0.00551,1,0.0342,-5.365,1,Electricity (Cardio + Running Workout Mix),6,2020-12-23,0.157,145.039,0.617
0.00309,['Workout Music '],0.6859999999999999,241205,0.871,0,0wz05PSwSX8kRuhHYtEHeK,0.0002549999999999,7,0.0484,-3.964,0,You Need to Calm Down (Cardio + Running Workout Mix),8,2020-12-23,0.0403,144.99200000000005,0.966
0.00062,['Workout Music '],0.525,244928,0.721,0,0x3Ifp2Xo4v64YwJkT09Pq,0.215,7,0.0478,-4.383,1,Lover (Cardio + Running Workout Mix),9,2020-12-23,0.0404,145.977,0.757
0.00476,['Workout Music '],0.725,233167,0.8809999999999999,0,11T7R9ZpwtMGhBlsxsdvv1,0.011,3,0.0633,-6.21,0,Natural (Cardio + Running Workout Mix),7,2020-12-23,0.0544,140.05100000000002,0.7120000000000001
0.0146,['Workout Music '],0.612,234345,0.705,0,1C4dAqp6jC64f0apUQDrSw,0.00386,5,0.0735,-5.8020000000000005,1,You Say (Cardio + Running Workout Mix),6,2020-12-23,0.0667,163.90099999999995,0.603
0.0311,['Workout Music '],0.667,287973,0.758,0,36aTY8rvDmtKu1HMuhhA26,4.7e-05,1,0.0498,-7.59,0,Shape of You (Cardio + Running Workout Mix),6,2020-12-23,0.0744,139.97799999999998,0.611
0.0141,['Workout Music '],0.7809999999999999,274274,0.8420000000000001,0,0w4npplyeEhH0LTvK6g2dw,0.212,0,0.306,-6.935,1,Thunder (Cardio + Running Workout Mix),8,2020-12-23,0.0819999999999999,140.006,0.89
0.0196,['Workout Music '],0.621,248242,0.939,0,3OTxfOwmOyu2K7pr9JcD5A,2.83e-06,11,0.0387,-3.38,1,Timber (Cardio + Running Workout Mix),6,2020-12-23,0.0524,139.993,0.962
0.00549,['Workout Music '],0.639,263534,0.928,0,3za4vq5xrZjVfjflWpVcBb,0.0,8,0.0559999999999999,-4.976,1,My House (Cardio + Running Workout Mix),6,2020-12-23,0.0433,139.972,0.8540000000000001
